PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON,PT_MEASURE,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
203895,Jordan McRae,1610612764,WAS,17,5,12,15.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.4,0.2,0.1,0.667,0.7,0.5,0.0,0.5,11.4,2.0,0.3,1.7,0.147,3.1,0.654,0.2,0.694,8.9,2.4,0.5,1.8,0.225,3.8,0.625,0.2,0.656,9.2,,,,,,,,,,,,,,,,,
101181,Jose Calderon,1610612765,DET,31,14,17,15.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.4,0.1,0.3,0.182,0.9,0.379,0.0,0.379,14.9,1.6,0.2,1.4,0.102,2.8,0.57,0.2,0.605,9.1,1.9,0.2,1.7,0.117,3.6,0.536,0.2,0.561,10.2,,,,,,,,,,,,,,,,,
1628404,Josh Hart,1610612747,LAL,63,28,35,26.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.2,0.3,0.429,1.9,0.299,0.1,0.318,12.4,3.4,0.8,2.6,0.239,6.0,0.561,0.7,0.632,7.0,3.9,1.0,2.9,0.266,7.8,0.507,0.8,0.565,7.8,,,,,,,,,,,,,,,,,
1628367,Josh Jackson,1610612756,PHX,77,19,58,25.5,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.9,0.5,0.4,0.53,2.6,0.325,0.1,0.338,9.2,3.6,0.8,2.9,0.206,6.2,0.593,0.5,0.646,6.7,4.5,1.2,3.3,0.268,8.4,0.535,0.6,0.576,7.1,,,,,,,,,,,,,,,,,
1629006,Josh Okogie,1610612750,MIN,69,28,41,25.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.4,0.2,0.61,1.6,0.363,0.1,0.39,8.7,2.6,0.6,2.0,0.226,4.6,0.553,0.5,0.621,7.4,3.2,0.9,2.2,0.298,6.3,0.505,0.6,0.56,7.7,,,,,,,,,,,,,,,,,
1626196,Josh Richardson,1610612748,MIA,71,34,37,34.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.8,0.2,0.5,0.296,2.2,0.351,0.1,0.367,12.3,2.9,0.4,2.5,0.129,5.3,0.553,0.6,0.63,10.1,3.7,0.6,3.1,0.163,7.3,0.505,0.7,0.562,10.5,,,,,,,,,,,,,,,,,
201950,Jrue Holiday,1610612740,NOP,67,30,37,35.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.1,0.6,0.5,0.547,3.1,0.364,0.1,0.383,8.8,3.9,0.8,3.1,0.201,6.6,0.587,0.6,0.649,8.1,5.0,1.4,3.6,0.278,9.5,0.524,0.8,0.571,8.3,,,,,,,,,,,,,,,,,
1627823,Juancho Hernangomez,1610612743,DEN,61,38,23,21.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.6,0.5,0.547,2.7,0.393,0.1,0.405,7.0,3.3,0.6,2.7,0.174,5.3,0.618,0.4,0.67,5.9,4.3,1.1,3.2,0.264,7.7,0.566,0.5,0.605,6.1,,,,,,,,,,,,,,,,,
1627395,Julian Washburn,1610612763,MEM,13,4,9,17.5,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.3,0.3,0.5,1.5,0.4,0.0,0.4,6.8,2.5,0.6,1.9,0.242,4.2,0.6,0.4,0.66,7.1,3.2,0.9,2.2,0.293,5.5,0.569,0.4,0.612,7.0,,,,,,,,,,,,,,,,,
203944,Julius Randle,1610612740,NOP,73,31,42,30.6,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,2.2,1.5,0.7,0.667,5.7,0.389,0.2,0.405,5.1,6.5,1.6,4.9,0.242,9.9,0.65,0.8,0.708,5.0,8.7,3.0,5.6,0.35,14.9,0.584,1.0,0.628,5.0,,,,,,,,,,,,,,,,,
1626147,Justin Anderson,1610612737,ATL,27,12,15,13.6,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.9,0.6,0.4,0.625,1.8,0.49,0.1,0.511,7.4,2.2,0.3,1.9,0.136,3.4,0.648,0.1,0.678,6.1,3.1,0.9,2.3,0.277,5.0,0.615,0.2,0.643,6.5,,,,,,,,,,,,,,,,,
203200,Justin Holiday,1610612763,MEM,77,24,53,32.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.2,0.4,0.378,1.4,0.413,0.0,0.417,13.2,3.5,0.6,2.9,0.172,6.1,0.577,0.5,0.629,7.1,4.1,0.8,3.3,0.201,7.3,0.568,0.5,0.612,8.0,,,,,,,,,,,,,,,,,
1628382,Justin Jackson,1610612742,DAL,66,29,37,21.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.7,0.3,0.4,0.386,1.3,0.518,0.1,0.55,9.8,2.5,0.6,1.9,0.238,4.2,0.611,0.4,0.675,8.2,3.2,0.9,2.3,0.269,5.3,0.602,0.5,0.66,8.5,,,,,,,,,,,,,,,,,
1628383,Justin Patton,1610612755,PHI,3,2,1,6.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.7,0.7,0.0,1.0,2.3,0.286,0.3,0.333,2.5,1.3,0.3,1.0,0.25,1.7,0.8,0.0,0.8,4.7,2.0,1.0,1.0,0.5,3.7,0.545,0.3,0.6,4.0,,,,,,,,,,,,,,,,,
1626159,Justise Winslow,1610612748,MIA,66,30,36,29.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.5,0.5,0.476,2.8,0.335,0.1,0.352,10.5,4.4,1.0,3.4,0.223,8.4,0.529,1.1,0.612,6.2,5.4,1.4,3.9,0.268,10.9,0.492,1.3,0.557,6.9,,,,,,,,,,,,,,,,,
203994,Jusuf Nurkić,1610612757,POR,72,45,27,27.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,3.4,2.5,0.8,0.753,7.1,0.474,0.2,0.49,5.0,7.0,2.0,5.0,0.287,11.6,0.603,1.2,0.672,4.1,10.4,4.6,5.8,0.439,18.4,0.566,1.4,0.614,4.4,,,,,,,,,,,,,,,,,
1628443,Kadeem Allen,1610612752,NYK,18,3,15,22.5,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.4,0.3,0.2,0.625,1.2,0.381,0.1,0.421,9.9,2.4,0.5,1.9,0.209,4.3,0.551,0.4,0.614,7.5,2.8,0.8,2.1,0.275,5.4,0.526,0.6,0.586,7.9,,,,,,,,,,,,,,,,,
203564,Kalin Lucas,1610612765,DET,1,0,1,5.6,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.333,3.0,1.0,0.0,1.0,10.5,3.0,1.0,2.0,0.333,4.0,0.75,0.0,0.75,10.5,,,,,,,,,,,,,,,,,
1626157,Karl-Anthony Towns,1610612750,MIN,77,34,43,33.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,3.4,2.2,1.2,0.654,7.4,0.464,0.1,0.47,6.5,9.0,2.8,6.2,0.308,13.7,0.653,1.0,0.707,4.6,12.4,5.0,7.4,0.404,20.3,0.611,1.1,0.647,5.2,,,,,,,,,,,,,,,,,
202695,Kawhi Leonard,1610612761,TOR,60,41,19,34.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.3,0.9,0.4,0.692,3.5,0.377,0.2,0.4,7.1,6.0,1.8,4.2,0.296,8.9,0.674,0.5,0.713,6.6,7.3,2.7,4.6,0.367,11.9,0.617,0.7,0.655,6.7,,,,,,,,,,,,,,,,,
1628966,Keita Bates-Diop,1610612750,MIN,27,9,18,18.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.3,0.3,0.5,1.5,0.4,0.0,0.41,7.7,2.5,0.6,1.9,0.224,4.3,0.583,0.3,0.62,6.9,3.1,0.9,2.2,0.277,5.7,0.542,0.3,0.572,7.0,,,,,,,,,,,,,,,,,
203482,Kelly Olynyk,1610612748,MIA,77,38,39,23.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.9,0.5,0.4,0.569,2.8,0.338,0.1,0.351,7.7,3.9,0.7,3.2,0.185,6.6,0.594,0.6,0.649,6.3,4.9,1.3,3.6,0.259,9.0,0.54,0.7,0.583,6.5,,,,,,,,,,,,,,,,,
1626162,Kelly Oubre Jr.,1610612756,PHX,68,21,47,28.1,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.7,0.3,0.676,3.4,0.306,0.1,0.318,7.4,3.7,0.7,3.0,0.197,6.8,0.553,0.5,0.598,6.0,4.8,1.4,3.4,0.302,9.8,0.488,0.6,0.522,6.3,,,,,,,,,,,,,,,,,
202689,Kemba Walker,1610612766,CHA,81,39,42,34.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.2,0.4,0.385,3.0,0.218,0.2,0.23,12.6,3.8,0.7,3.1,0.184,6.7,0.572,0.6,0.633,9.0,4.5,1.0,3.5,0.213,9.5,0.471,0.8,0.515,9.5,,,,,,,,,,,,,,,,,
202702,Kenneth Faried,1610612745,HOU,36,20,16,20.1,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,2.7,1.8,0.9,0.68,5.1,0.53,0.1,0.536,5.1,4.3,1.2,3.0,0.288,6.8,0.63,0.5,0.677,4.7,6.9,3.1,3.9,0.44,11.6,0.601,0.5,0.63,4.9,,,,,,,,,,,,,,,,,
1629026,Kenrich Williams,1610612740,NOP,39,13,26,27.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.4,0.7,0.7,0.473,3.4,0.42,0.1,0.43,9.3,4.2,1.1,3.2,0.25,7.2,0.588,0.8,0.659,6.4,5.6,1.7,3.9,0.306,10.2,0.55,0.8,0.6,7.1,,,,,,,,,,,,,,,,,
203145,Kent Bazemore,1610612737,ATL,65,24,41,24.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.2,0.3,0.405,1.6,0.349,0.1,0.374,13.8,3.4,0.5,2.9,0.147,6.0,0.574,0.4,0.617,6.9,4.0,0.7,3.3,0.184,7.4,0.539,0.5,0.58,7.9,,,,,,,,,,,,,,,,,
203484,Kentavious Caldwell-Pope,1610612747,LAL,75,35,40,25.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.2,0.4,0.375,1.6,0.41,0.1,0.425,13.8,2.5,0.3,2.2,0.121,4.4,0.578,0.5,0.651,7.0,3.2,0.5,2.6,0.172,5.9,0.54,0.5,0.595,8.3,,,,,,,,,,,,,,,,,
201142,Kevin Durant,1610612744,GSW,77,54,23,34.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.4,0.2,0.2,0.485,1.7,0.248,0.1,0.268,11.9,6.0,1.2,4.8,0.194,8.6,0.697,0.6,0.747,6.1,6.5,1.4,5.0,0.213,9.9,0.651,0.7,0.701,6.5,,,,,,,,,,,,,,,,,
1628989,Kevin Huerter,1610612737,ATL,72,27,45,27.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.8,0.3,0.5,0.383,2.1,0.405,0.1,0.429,11.8,2.6,0.5,2.1,0.178,4.5,0.575,0.3,0.613,8.1,3.4,0.8,2.6,0.229,6.4,0.529,0.4,0.563,9.0,,,,,,,,,,,,,,,,,
1628995,Kevin Knox II,1610612752,NYK,68,12,56,30.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.9,0.5,0.4,0.567,2.4,0.361,0.1,0.37,9.9,4.0,0.8,3.2,0.203,6.6,0.601,0.5,0.653,6.4,4.9,1.3,3.6,0.269,8.9,0.548,0.6,0.587,7.0,,,,,,,,,,,,,,,,,
201567,Kevin Love,1610612739,CLE,22,7,15,27.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.5,1.2,0.2,0.818,4.0,0.379,0.1,0.393,5.3,9.4,2.0,7.2,0.218,12.7,0.738,0.8,0.789,4.8,10.9,3.3,7.4,0.301,16.0,0.677,1.0,0.72,4.8,,,,,,,,,,,,,,,,,
1626172,Kevon Looney,1610612744,GSW,79,55,24,18.6,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,2.4,1.6,0.8,0.668,4.5,0.538,0.2,0.566,5.1,2.8,1.1,1.8,0.377,5.3,0.53,0.5,0.587,5.3,5.3,2.7,2.6,0.512,9.5,0.552,0.7,0.599,5.2,,,,,,,,,,,,,,,,,
203920,Khem Birch,1610612753,ORL,45,25,20,13.5,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.8,1.3,0.4,0.759,3.4,0.51,0.1,0.523,5.0,2.5,0.9,1.6,0.369,4.4,0.563,0.4,0.624,5.2,4.2,2.2,1.9,0.532,7.6,0.552,0.5,0.592,5.1,,,,,,,,,,,,,,,,,
203114,Khris Middleton,1610612749,MIL,77,56,21,31.1,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.4,0.3,0.54,2.1,0.303,0.1,0.316,8.8,5.3,0.7,4.6,0.134,8.1,0.656,0.5,0.701,6.7,6.0,1.1,4.9,0.178,10.1,0.595,0.6,0.634,6.9,,,,,,,,,,,,,,,,,
1629017,Khyri Thomas,1610612765,DET,13,6,7,9.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.3,0.2,0.2,0.5,0.5,0.667,0.0,0.667,12.0,1.2,0.1,1.2,0.063,1.8,0.667,0.2,0.727,7.3,1.5,0.2,1.3,0.15,2.2,0.714,0.2,0.769,8.3,,,,,,,,,,,,,,,,,
202691,Klay Thompson,1610612744,GSW,78,55,23,34.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.5,0.2,0.3,0.351,1.4,0.339,0.1,0.356,11.7,3.4,0.6,2.7,0.179,6.3,0.53,0.8,0.602,7.8,3.8,0.8,3.1,0.201,7.6,0.503,0.8,0.564,8.3,,,,,,,,,,,,,,,,,
201585,Kosta Koufos,1610612758,SAC,39,19,20,12.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.3,0.7,0.6,0.519,3.4,0.397,0.2,0.426,6.3,3.2,0.9,2.3,0.296,5.4,0.595,0.2,0.616,4.3,4.5,1.6,2.9,0.362,8.2,0.557,0.4,0.586,4.9,,,,,,,,,,,,,,,,,
1628961,Kostas Antetokounmpo,1610612742,DAL,1,0,1,5.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.8,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.8,,,,,,,,,,,,,,,,,
1627739,Kris Dunn,1610612741,CHI,43,14,29,30.6,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.4,0.1,0.3,0.316,1.5,0.297,0.1,0.311,14.6,3.8,0.6,3.2,0.146,6.3,0.603,0.7,0.672,6.6,4.3,0.7,3.5,0.164,7.7,0.55,0.7,0.606,7.5,,,,,,,,,,,,,,,,,
203937,Kyle Anderson,1610612763,MEM,43,19,24,29.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.1,0.6,0.5,0.521,2.9,0.381,0.0,0.381,7.7,4.7,0.9,3.8,0.192,7.2,0.659,0.4,0.702,7.0,5.8,1.5,4.4,0.255,9.6,0.611,0.4,0.64,7.1,,,,,,,,,,,,,,,,,
2594,Kyle Korver,1610612762,UTA,57,33,24,20.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.2,0.1,0.1,0.333,0.6,0.281,0.0,0.3,21.0,2.6,0.3,2.3,0.122,4.7,0.551,0.5,0.62,7.7,2.7,0.4,2.4,0.135,5.1,0.538,0.6,0.605,8.5,,,,,,,,,,,,,,,,,
1628398,Kyle Kuzma,1610612747,LAL,68,32,36,33.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.9,0.4,0.4,0.5,2.9,0.308,0.1,0.319,10.9,4.7,0.9,3.8,0.183,8.4,0.567,0.7,0.617,6.7,5.6,1.3,4.3,0.233,10.9,0.518,0.8,0.558,7.3,,,,,,,,,,,,,,,,,
200768,Kyle Lowry,1610612761,TOR,65,47,18,34.1,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.4,0.3,0.561,2.3,0.272,0.1,0.279,10.3,4.2,0.8,3.4,0.188,7.6,0.551,0.5,0.588,8.1,4.8,1.1,3.7,0.237,9.9,0.486,0.5,0.514,8.4,,,,,,,,,,,,,,,,,
203124,Kyle O'Quinn,1610612754,IND,35,19,16,9.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.8,0.6,0.2,0.69,1.9,0.433,0.1,0.453,5.7,2.6,0.8,1.8,0.3,4.1,0.629,0.3,0.672,4.4,3.4,1.3,2.0,0.395,5.7,0.592,0.3,0.63,4.7,,,,,,,,,,,,,,,,,
202681,Kyrie Irving,1610612738,BOS,67,37,30,33.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.1,0.6,0.5,0.521,2.8,0.382,0.1,0.401,10.3,3.9,0.6,3.4,0.155,6.7,0.591,0.4,0.627,8.6,5.0,1.2,3.9,0.233,9.4,0.534,0.5,0.566,8.9,,,,,,,,,,,,,,,,,
200746,LaMarcus Aldridge,1610612759,SAS,81,48,33,33.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,3.1,2.2,0.8,0.725,6.5,0.474,0.1,0.481,5.2,6.1,1.8,4.3,0.292,9.9,0.615,0.8,0.672,6.0,9.2,4.0,5.1,0.438,16.0,0.574,0.9,0.61,5.7,,,,,,,,,,,,,,,,,
202362,Lance Stephenson,1610612747,LAL,61,29,32,17.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.5,0.3,0.3,0.5,1.6,0.337,0.0,0.344,9.6,3.0,0.5,2.4,0.18,4.8,0.629,0.4,0.68,6.2,3.5,0.8,2.7,0.228,6.3,0.563,0.4,0.601,6.7,,,,,,,,,,,,,,,,,
202498,Lance Thomas,1610612752,NYK,40,6,34,17.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.5,0.3,0.3,0.476,1.8,0.288,0.1,0.304,7.1,2.4,0.6,1.8,0.26,3.5,0.686,0.3,0.744,7.4,2.9,0.9,2.1,0.299,5.0,0.588,0.4,0.636,7.4,,,,,,,,,,,,,,,,,
1629013,Landry Shamet,1610612746,LAC,60,40,20,24.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.3,0.1,0.3,0.2,0.8,0.426,0.0,0.444,16.9,1.9,0.2,1.6,0.125,3.6,0.523,0.4,0.583,9.3,2.2,0.3,1.9,0.136,4.2,0.524,0.4,0.579,10.4,,,,,,,,,,,,,,,,,
204038,Langston Galloway,1610612765,DET,64,35,29,22.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.8,0.2,0.5,0.306,1.6,0.485,0.0,0.485,14.1,1.9,0.2,1.7,0.123,2.9,0.656,0.2,0.693,10.1,2.7,0.5,2.2,0.175,4.4,0.613,0.2,0.636,11.2,,,,,,,,,,,,,,,,,
1626204,Larry Nance Jr.,1610612739,CLE,67,16,51,26.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,2.5,1.6,0.9,0.631,5.4,0.468,0.1,0.476,5.7,5.7,1.5,4.1,0.263,8.9,0.646,0.6,0.692,4.8,8.2,3.1,4.9,0.375,13.8,0.595,0.7,0.626,5.1,,,,,,,,,,,,,,,,,
1628374,Lauri Markkanen,1610612741,CHI,51,16,35,32.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.5,0.9,0.5,0.622,3.6,0.407,0.1,0.416,6.9,7.7,1.8,5.9,0.238,10.4,0.736,0.5,0.771,5.0,9.1,2.7,6.4,0.299,13.3,0.685,0.5,0.714,5.3,,,,,,,,,,,,,,,,,
2544,LeBron James,1610612747,LAL,55,28,27,35.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.6,0.4,0.596,3.3,0.311,0.2,0.328,8.7,7.4,1.4,6.0,0.194,10.5,0.705,0.6,0.75,6.7,8.5,2.1,6.4,0.243,13.3,0.637,0.8,0.678,6.9,,,,,,,,,,,,,,,,,
1629022,Lonnie Walker IV,1610612759,SAS,10,7,3,9.5,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.7,0.3,1.4,0.176,2.4,0.708,0.1,0.739,7.0,1.7,0.3,1.4,0.176,2.7,0.63,0.1,0.654,7.0,,,,,,,,,,,,,,,,,
1628366,Lonzo Ball,1610612747,LAL,46,24,22,30.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.2,0.8,0.4,0.648,2.9,0.403,0.2,0.425,8.2,4.3,1.0,3.2,0.239,6.5,0.663,0.6,0.732,6.6,5.5,1.8,3.6,0.327,9.2,0.591,0.8,0.644,6.9,,,,,,,,,,,,,,,,,
203485,Lorenzo Brown,1610612761,TOR,18,13,5,10.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.3,0.2,0.1,0.6,0.8,0.333,0.1,0.385,9.0,1.4,0.2,1.2,0.115,2.3,0.634,0.2,0.684,5.1,1.7,0.3,1.3,0.194,3.1,0.554,0.3,0.608,5.7,,,,,,,,,,,,,,,,,
101150,Lou Williams,1610612746,LAC,69,44,25,27.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.3,0.3,0.475,1.6,0.364,0.1,0.381,10.5,2.6,0.3,2.4,0.099,4.3,0.619,0.3,0.662,8.9,3.2,0.5,2.7,0.167,5.8,0.556,0.3,0.592,9.3,,,,,,,,,,,,,,,,,
201601,Luc Mbah a Moute,1610612746,LAC,4,2,2,15.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.5,0.3,0.3,0.5,1.3,0.4,0.3,0.5,9.4,1.3,0.3,0.8,0.2,3.0,0.417,0.3,0.455,7.6,1.8,0.5,1.0,0.286,4.0,0.438,0.5,0.5,8.2,,,,,,,,,,,,,,,,,
1629029,Luka Dončić,1610612742,DAL,71,27,44,32.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.2,0.8,0.4,0.663,3.0,0.398,0.1,0.413,7.9,6.7,1.3,5.4,0.193,10.3,0.653,0.9,0.713,5.7,7.9,2.1,5.8,0.265,13.0,0.608,1.0,0.658,6.0,,,,,,,,,,,,,,,,,
1628379,Luke Kennard,1610612765,DET,57,27,30,23.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.2,0.1,0.1,0.333,0.8,0.279,0.0,0.286,13.6,3.0,0.4,2.6,0.146,4.3,0.698,0.2,0.731,7.6,3.2,0.5,2.7,0.158,5.0,0.647,0.2,0.675,8.0,,,,,,,,,,,,,,,,,
1628436,Luke Kornet,1610612752,NYK,36,6,30,19.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.8,0.4,0.3,0.519,1.6,0.466,0.0,0.466,7.8,2.9,1.0,1.9,0.352,5.8,0.507,0.7,0.58,6.4,3.7,1.4,2.2,0.386,7.1,0.52,0.7,0.579,6.7,,,,,,,,,,,,,,,,,
2736,Luol Deng,1610612750,MIN,18,9,9,19.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.1,0.4,0.7,0.4,2.6,0.435,0.2,0.476,9.3,2.9,0.5,2.4,0.17,4.8,0.609,0.3,0.646,5.4,4.1,0.9,3.1,0.233,7.1,0.57,0.5,0.613,6.5,,,,,,,,,,,,,,,,,
1627781,Malachi Richardson,1610612761,TOR,7,3,4,7.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.1,0.0,0.1,0.0,0.4,0.333,0.0,0.333,24.7,1.6,0.1,1.4,0.091,2.1,0.733,0.1,0.786,6.3,1.7,0.1,1.6,0.083,2.4,0.706,0.1,0.75,7.9,,,,,,,,,,,,,,,,,
1627763,Malcolm Brogdon,1610612749,MIL,63,48,15,29.0,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.5,0.5,0.523,2.4,0.436,0.0,0.439,10.9,3.5,0.6,2.9,0.175,5.8,0.606,0.5,0.666,8.0,4.6,1.2,3.4,0.253,8.2,0.558,0.5,0.598,8.7,,,,,,,,,,,,,,,,,
1626259,Malcolm Miller,1610612761,TOR,4,4,0,6.4,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.3,0.0,0.3,0.0,0.5,0.5,0.0,0.5,3.1,1.0,0.0,1.0,0.0,1.3,0.8,0.0,0.8,6.0,1.3,0.0,1.3,0.0,1.5,0.833,0.0,0.833,5.4,,,,,,,,,,,,,,,,,
1627736,Malik Beasley,1610612743,DEN,72,47,25,23.9,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.5,0.2,0.3,0.429,1.4,0.34,0.1,0.357,12.5,2.3,0.4,1.9,0.182,3.9,0.585,0.4,0.657,8.2,2.8,0.6,2.2,0.225,5.2,0.536,0.5,0.593,9.0,,,,,,,,,,,,,,,,,
1628370,Malik Monk,1610612766,CHA,60,31,29,18.2,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.3,0.1,0.2,0.313,1.1,0.246,0.1,0.262,17.1,2.0,0.2,1.8,0.107,3.0,0.665,0.2,0.72,7.7,2.3,0.3,2.0,0.131,4.1,0.561,0.3,0.606,8.8,,,,,,,,,,,,,,,,,
202705,MarShon Brooks,1610612763,MEM,21,12,9,15.3,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,0.6,0.3,0.2,0.583,1.3,0.429,0.0,0.429,5.5,1.6,0.2,1.3,0.121,2.6,0.611,0.1,0.647,7.5,2.1,0.5,1.6,0.244,3.8,0.57,0.1,0.592,6.9,,,,,,,,,,,,,,,,,
201188,Marc Gasol,1610612761,TOR,79,39,40,30.8,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.0,0.7,0.3,0.688,2.5,0.398,0.1,0.408,6.5,6.9,2.2,4.7,0.314,11.0,0.632,0.9,0.692,4.7,7.9,2.9,5.0,0.362,13.0,0.609,1.0,0.661,4.9,,,,,,,,,,,,,,,,,
101162,Marcin Gortat,1610612746,LAC,44,24,20,16.7,,,,,,,,,,,2018-19,Rebounding,,,,,,,,,1.5,0.8,0.8,0.507,3.8,0.396,0.0,0.401,6.1,4.4,1.3,3.1,0.289,6.9,0.64,0.8,0.719,4.3,5.9,2.0,3.9,0.345,10.5,0.567,0.8,0.614,4.8,,,,,,,,,,,,,,,,,
